RMSE,fit_method
0.152927619384761,BOSC
0.0767482708406731,BOSC
0.0857000082832306,BOSC
0.139493529115546,BOSC
0.119744600135247,BOSC
0.0610132876130039,BOSC
0.122141833886244,BOSC
0.145541711242696,BOSC
0.118411674165539,BOSC
0.126498761508204,BOSC
0.031128342732757,BOSC
0.0156372377125749,BOSC
0.11886981784478,BOSC
0.0469799216199258,BOSC
0.0684578361141688,BOSC
0.121957711096607,BOSC
0.0809289582110623,BOSC
0.12843435222842,BOSC
0.0968805950818715,BOSC
0.129287353309489,BOSC
0.213131468141144,BOSC
0.109400324700553,BOSC
0.0586404088363806,BOSC
0.0843908740973339,BOSC
0.0244838384340515,BOSC
0.121216221355601,BOSC
0.0999762038211137,BOSC
0.0111513157193425,BOSC
0.0681604103740744,BOSC
0.114543445803101,BOSC
0.151331431831732,BOSC
0.118612334069748,BOSC
0.116922883946283,BOSC
0.102821525274771,BOSC
0.134544576017556,BOSC
0.111990418188507,BOSC
0.0811836332734287,BOSC
0.0268254098322613,BOSC
0.0666262213080281,BOSC
0.0433817493723785,BOSC
0.083446579077456,BOSC
0.208868818226151,BOSC
0.0437733748237374,BOSC
0.189389650599881,BOSC
0.138663498057214,BOSC
0.148323851343795,BOSC
0.120547162915109,BOSC
0.13990852310523,BOSC
0.113322828594502,BOSC
0.0939539664371427,BOSC
0.0785061300549137,BOSC
0.0837612222917482,BOSC
0.0445919834401509,BOSC
0.109705123845377,BOSC
0.0581167493424823,BOSC
0.218018216932079,BOSC
0.0554753779829966,BOSC
0.156684348626913,BOSC
0.0406605349507192,BOSC
0.0717031876342722,BOSC
0.0430266530460839,BOSC
0.145032481646013,BOSC
0.137666510919454,BOSC
0.0123498876304577,BOSC
0.203539787686167,BOSC
0.057713318560042,BOSC
0.0644949092195837,BOSC
0.0688052256567145,BOSC
0.157450745826811,BOSC
0.0542138792087585,BOSC
0.150827548697478,BOSC
0.183636380885484,BOSC
0.0640297137698303,BOSC
0.140990618402966,BOSC
0.00368782097103103,BOSC
0.0152491537492122,BOSC
0.188416548636952,BOSC
0.120871849651476,BOSC
0.1080937992475,BOSC
0.138320559979919,BOSC
0.238570891447818,BOSC
0.090304759932795,BOSC
0.139989457577061,BOSC
0.102819821613924,BOSC
0.175162445282428,BOSC
0.178124117241739,BOSC
0.0224297097701463,BOSC
0.0373971623294425,BOSC
0.127231204568528,BOSC
0.166430912321144,BOSC
0.133484348213307,BOSC
0.0306256150020572,BOSC
0.0566990331529132,BOSC
0.000425058226033374,BOSC
0.011569931181731,BOSC
0.0944243259145679,BOSC
0.0462492238564907,BOSC
0.183758205126785,BOSC
0.00132512892564807,BOSC
0.0101894365769757,BOSC
0.0876477269276547,BOSC
0.0794943197139486,BOSC
0.0812716526920332,BOSC
0.0670613506219973,BOSC
0.125723311099181,BOSC
0.106757894669542,BOSC
0.106899822182004,BOSC
0.0857272380484055,BOSC
0.195547213386101,BOSC
0.0686242973254081,BOSC
0.0809345980608615,BOSC
0.0687571150549076,BOSC
0.0391644995051633,BOSC
0.110310079407212,BOSC
0.142263291414431,BOSC
0.0936744402065395,BOSC
0.052941997731662,BOSC
0.0639607754337955,BOSC
0.188610683014508,BOSC
0.115186018271151,BOSC
0.00809048381033275,BOSC
0.231142718874608,BOSC
0.0836961785529723,BOSC
0.126679511253026,BOSC
0.132094908927113,BOSC
0.000566845054395131,BOSC
0.122687704893054,BOSC
0.105233382608847,BOSC
0.141788548955221,BOSC
0.0240719861486758,BOSC
0.0234777019973159,BOSC
0.189474246922033,BOSC
0.182819305299582,BOSC
0.0101452680409542,BOSC
0.0264865247683391,BOSC
0.0403484145525506,BOSC
0.0832388075206587,BOSC
0.150226239899276,BOSC
0.111016964336217,BOSC
0.108453690459712,BOSC
0.034304356195631,BOSC
0.0824439793269455,BOSC
0.197194784168907,BOSC
0.00130084025481942,BOSC
0.0102933923913024,BOSC
0.0776252254141498,BOSC
0.0670214415770657,BOSC
0.0853474405912324,BOSC
0.108479328232472,BOSC
0.00637178166856215,BOSC
0.075765050365913,BOSC
0.050829683778739,BOSC
0.110703325293008,BOSC
0.113516418629499,BOSC
0.0867149034526431,BOSC
0.170520800173505,BOSC
0.0303925236526034,BOSC
0.0757616968103364,BOSC
0.0227734204563125,BOSC
0.0648670112016111,BOSC
0.0922513218206791,BOSC
0.168609365570713,BOSC
0.120867776089591,BOSC
0.108797569721501,BOSC
0.0934283818367362,BOSC
0.0208045597837867,BOSC
0.072664996445761,BOSC
0.113218359742358,BOSC
0.14771266583113,BOSC
0.192261137076132,BOSC
0.078429035429255,BOSC
0.016054861620559,BOSC
0.15962200734717,BOSC
0.173998025089934,BOSC
0.171107657695772,BOSC
0.0401836414774476,BOSC
0.0473184215099624,BOSC
0.0949957044332124,BOSC
0.0164538972635578,BOSC
0.230525958437751,BOSC
0.0531591086124616,BOSC
0.0437543226582065,BOSC
0.0414222574622511,BOSC
0.016101372185242,BOSC
0.049646656585291,BOSC
0.253406563318603,BOSC
0.0835497298223077,BOSC
0.0724369108794715,BOSC
0.025193719118425,BOSC
0.0579598318541773,BOSC
0.0754751462640242,BOSC
0.0782937881142478,BOSC
0.0882093262518051,BOSC
0.137629843885738,BOSC
0.114412950296423,BOSC
0.0542305034799537,BOSC
0.121791238105417,BOSC
0.0819183315970632,BOSC
0.0392936390576866,BOSC
0.036433156113097,BOSC
0.129070607843576,BOSC
0.18324947805485,BOSC
0.0312974907846955,BOSC
0.108376408401626,BOSC
0.0354726342568145,BOSC
0.309263880705858,BOSC
0.0210047002137444,BOSC
0.0618273295272519,BOSC
0.0898345159198396,BOSC
0.182020561767635,BOSC
0.0765206965551823,BOSC
0.121087661652483,BOSC
0.0490716500317612,BOSC
0.229784567080024,BOSC
0.121738045564403,BOSC
0.0502685273745479,BOSC
0.0760082986109803,BOSC
0.0273887704006625,BOSC
0.185345860987152,BOSC
0.0551992109991401,BOSC
0.107532226740911,BOSC
0.0675039593004677,BOSC
0.111282456987245,BOSC
0.0479430673992623,BOSC
0.0635263980980904,BOSC
0.0532816613614193,BOSC
0.0880923645939555,BOSC
0.0817072156137492,BOSC
0.111356599263048,BOSC
0.0269356021836258,BOSC
0.116018411284473,BOSC
0.182516976980958,BOSC
0.0426465154057356,BOSC
0.0613236575355144,BOSC
0.0471392145302425,BOSC
0.068317580451042,BOSC
0.0575663766084139,BOSC
0.138789923865379,BOSC
0.23882490010964,BOSC
0.113667219319203,BOSC
0.106404726136496,BOSC
0.0362232525196759,BOSC
0.106855427739905,BOSC
0.144283489493768,BOSC
0.128225671584059,BOSC
0.192627880685598,BOSC
0.10789223681039,BOSC
0.0692865020371179,BOSC
0.0484141428098116,BOSC
0.00323680894100882,BOSC
0.0622081698364806,BOSC
0.0403148379306927,BOSC
0.0816407145193384,BOSC
0.12066688583704,BOSC
0.141924297104813,BOSC
0.129829156334953,BOSC
0.0596726226540882,BOSC
0.0739183646410197,BOSC
0.00806669477430675,BOSC
0.10063729503685,BOSC
0.105448780752524,BOSC
0.0568437734037196,BOSC
0.0774182930260109,BOSC
0.161195004014196,BOSC
0.0593646118862651,BOSC
0.112361389579002,BOSC
0.100352799702445,BOSC
0.0440669965492466,BOSC
0.0438961399745044,BOSC
0.115309402982988,BOSC
0.0657534288795269,BOSC
0.154791123557506,BOSC
0.0814142916277314,BOSC
0.0319775655832458,BOSC
0.0972053256166344,BOSC
0.0776648650496967,BOSC
0.0364240428944068,BOSC
0.0571451771028369,BOSC
0.15970349421179,BOSC
0.0623893331659119,BOSC
0.073240754052526,BOSC
0.0827819422356866,BOSC
0.0736006482212224,BOSC
0.046300280186531,BOSC
0.0465416869170983,BOSC
0.067898118408882,BOSC
0.0747186193094128,BOSC
0.0451522734794231,BOSC
0.0714179088526436,BOSC
0.0496330258553385,BOSC
0.00573753754228179,BOSC
0.0792771026222407,BOSC
0.107021150635256,BOSC
0.032550085909365,BOSC
0.0118652939245143,BOSC
0.129469092626755,BOSC
0.104388658136567,BOSC
0.0323016774764073,BOSC
0.16000930987237,BOSC
0.0169966387336192,BOSC
0.0514600736555737,BOSC
0.0904013886972923,BOSC
0.271833223325971,BOSC
0.0249959626791296,BOSC
0.157100829791084,BOSC
0.00431625555802589,BOSC
0.19314663319128,BOSC
0.122170077930315,BOSC
0.120327641685424,BOSC
0.0459572525043344,BOSC
0.0391393157252747,BOSC
0.0319609169521514,BOSC
0.0807190895565613,BOSC
0.00503750560541696,BOSC
0.115159654906874,BOSC
0.0388277741593596,BOSC
0.0897090453806352,BOSC
0.0464454880583075,BOSC
0.112443773046163,BOSC
0.0843162312273876,BOSC
0.0898567549689574,BOSC
0.10871920969891,BOSC
0.0414461137664239,BOSC
0.105798089905066,BOSC
0.0640459630203526,BOSC
0.175501036415545,BOSC
0.00196185991130697,BOSC
0.0308644752514909,BOSC
0.0911487983612415,BOSC
0.11934301474102,BOSC
0.163845720473414,BOSC
0.0211193847668761,BOSC
0.106306838844052,BOSC
0.07617230941308,BOSC
0.0952513912400832,BOSC
0.0922211396202772,BOSC
0.114346216032908,BOSC
0.0625910253069221,BOSC
0.0703800292019216,BOSC
0.087067309461772,BOSC
0.0781416909682367,BOSC
0.113308637702483,BOSC
0.124074626957277,BOSC
0.0810332971296168,BOSC
0.143489268804055,BOSC
0.0869319442701196,BOSC
0.09154998448038,BOSC
0.104447208163009,BOSC
0.147311672276659,BOSC
0.0799207804119275,BOSC
0.119996300116877,BOSC
0.0934170364712389,BOSC
0.143267202699965,BOSC
0.195695629833828,BOSC
0.026042906725256,BOSC
0.0885992760183408,BOSC
0.0344007645549351,BOSC
0.110265893888677,BOSC
0.0361777346033013,BOSC
0.166227456691755,BOSC
0.0255255785728162,eBOSC
0.0299113651344023,eBOSC
0.0598769550109432,eBOSC
0.0462183847036078,eBOSC
0.0709111795168994,eBOSC
0.0191479561816591,eBOSC
0.0561318628641063,eBOSC
0.085882878431372,eBOSC
0.00444350736556943,eBOSC
0.0271279000282684,eBOSC
0.0779263866134613,eBOSC
0.00486372801502758,eBOSC
0.0129203415428126,eBOSC
0.0358321585601562,eBOSC
0.0331800218253732,eBOSC
0.00963379083050605,eBOSC
0.0185302819065185,eBOSC
0.0230282985572935,eBOSC
0.0264101459181086,eBOSC
0.0621477395702609,eBOSC
0.0321518613989069,eBOSC
0.0313349093335214,eBOSC
0.0625654280639054,eBOSC
0.143904455699172,eBOSC
0.116571541122916,eBOSC
0.0151206192638505,eBOSC
0.0195449799383311,eBOSC
0.034912494538672,eBOSC
0.0282273365685276,eBOSC
0.000873057093029514,eBOSC
0.0263111447386188,eBOSC
0.154786481353479,eBOSC
0.0949715201497673,eBOSC
0.0666197394407548,eBOSC
0.047546906970764,eBOSC
0.0648486756515341,eBOSC
0.0708974374809576,eBOSC
0.167462188443942,eBOSC
0.0729179936071209,eBOSC
0.0159972846697814,eBOSC
0.0374854879660717,eBOSC
0.132026137064039,eBOSC
0.0580757611589881,eBOSC
0.054211727648163,eBOSC
0.00712549093169895,eBOSC
0.0140706844040016,eBOSC
0.0108929477842422,eBOSC
0.0558327960528241,eBOSC
0.0410639457395826,eBOSC
0.0119835920840682,eBOSC
0.0159314935543393,eBOSC
0.0988390853825484,eBOSC
0.065883298932681,eBOSC
0.104439317478189,eBOSC
0.0571070188803208,eBOSC
0.0428559517516605,eBOSC
0.0168180292315937,eBOSC
0.0113686517545901,eBOSC
0.0599211340374977,eBOSC
0.0834744873946936,eBOSC
0.0434019593944388,eBOSC
0.0512185670164358,eBOSC
0.0707682575185253,eBOSC
2.71939148072972e-05,eBOSC
0.0429345645051977,eBOSC
0.0884546709443349,eBOSC
0.0319148441134856,eBOSC
0.0346989955406755,eBOSC
0.178777028263418,eBOSC
0.0186776234513837,eBOSC
0.0278774545931539,eBOSC
0.0556023294303417,eBOSC
0.00707305152068286,eBOSC
0.0170664817020586,eBOSC
0.0834588902408663,eBOSC
0.00661491093288432,eBOSC
0.0410861015673055,eBOSC
0.0335955263807017,eBOSC
0.0407877680290266,eBOSC
0.0731740288930996,eBOSC
0.00317262004499093,eBOSC
0.0885675404333121,eBOSC
0.051132567737636,eBOSC
0.0498150222085582,eBOSC
0.0790592422341105,eBOSC
0.0642789129616,eBOSC
0.0216264438698891,eBOSC
0.145057787728568,eBOSC
0.0388050143795452,eBOSC
0.00186491854843589,eBOSC
0.111012644909361,eBOSC
0.0575791930955783,eBOSC
0.0039048196368584,eBOSC
0.0225106256380494,eBOSC
0.0284738329340117,eBOSC
0.022230396011924,eBOSC
0.030759283279358,eBOSC
0.0217659921056906,eBOSC
0.00340562281614825,eBOSC
0.0881789569657718,eBOSC
0.00870965969788464,eBOSC
0.0105497593674986,eBOSC
0.000285343409816218,eBOSC
0.110639416378215,eBOSC
0.0630383074076177,eBOSC
0.031348022100932,eBOSC
0.0218096261780643,eBOSC
0.10426018033145,eBOSC
0.00172786498174914,eBOSC
0.00714858852129015,eBOSC
0.0333981092562805,eBOSC
0.0207159459498572,eBOSC
0.0223729308567977,eBOSC
0.028870691570965,eBOSC
0.0906372913868999,eBOSC
0.0369690330509903,eBOSC
0.0457266342645965,eBOSC
0.0366944474624509,eBOSC
0.065726681042068,eBOSC
0.060539748157738,eBOSC
0.0222711113558578,eBOSC
0.106536381384937,eBOSC
0.00153435784923635,eBOSC
0.0489203370778206,eBOSC
0.0355101652690795,eBOSC
0.0619949161226864,eBOSC
0.0146520125650455,eBOSC
0.0552762368112363,eBOSC
0.0139165790085199,eBOSC
0.0756425999309132,eBOSC
0.0379357605182883,eBOSC
0.211529721380983,eBOSC
0.0741737230877585,eBOSC
0.016491395720772,eBOSC
0.0683111054653239,eBOSC
0.0582595166512708,eBOSC
0.0531302295124225,eBOSC
0.168686473485084,eBOSC
0.0251197324357676,eBOSC
0.00621325348797507,eBOSC
0.0844991838131259,eBOSC
0.00831983526903799,eBOSC
0.0172715727115955,eBOSC
0.0710650935439113,eBOSC
0.0513161645636118,eBOSC
0.0074151479586312,eBOSC
0.0537133983146091,eBOSC
0.0771132756710609,eBOSC
0.0499832385939039,eBOSC
0.0580703259365691,eBOSC
0.0373000928388781,eBOSC
0.0527911978590601,eBOSC
0.0504413822731445,eBOSC
0.0214485139517093,eBOSC
2.94005425337036e-05,eBOSC
0.0535292755249724,eBOSC
0.0125005226394272,eBOSC
0.0600059166567853,eBOSC
0.0284521595102364,eBOSC
0.060858917737854,eBOSC
0.144703032569509,eBOSC
0.0409718891289175,eBOSC
0.00978802673525449,eBOSC
0.0159624385256988,eBOSC
0.0439445971375835,eBOSC
0.0527877857839661,eBOSC
0.0315477682494787,eBOSC
0.0572771198522926,eBOSC
0.000268025197560652,eBOSC
0.0461150102314662,eBOSC
0.0829029962600965,eBOSC
0.0501838984981129,eBOSC
0.0484944483746476,eBOSC
0.0343930897031356,eBOSC
0.0661161404459205,eBOSC
0.0435619826168717,eBOSC
0.0127551977017936,eBOSC
0.0416030257393738,eBOSC
0.00180221426360699,eBOSC
0.0250466861992566,eBOSC
0.0150181435058209,eBOSC
0.140440382654516,eBOSC
0.0246550607478976,eBOSC
0.120961215028246,eBOSC
0.0702350624855785,eBOSC
0.07989541577216,eBOSC
0.0521187273434744,eBOSC
0.0714800875335948,eBOSC
0.0448943930228673,eBOSC
0.0255255308655076,eBOSC
0.0100776944832786,eBOSC
0.0153327867201132,eBOSC
0.0238364521314841,eBOSC
0.0412766882737416,eBOSC
0.0103116862291528,eBOSC
0.149589781360444,eBOSC
0.0129530575886384,eBOSC
0.0882559130552777,eBOSC
0.0277679006209159,eBOSC
0.00327475206263713,eBOSC
0.0254017825255512,eBOSC
0.0766040460743783,eBOSC
0.0692380753478185,eBOSC
0.0560785479411774,eBOSC
0.135111352114532,eBOSC
0.010715117011593,eBOSC
0.00393352635205135,eBOSC
0.000376790085079465,eBOSC
0.089022310255176,eBOSC
0.0142145563628765,eBOSC
0.0823991131258424,eBOSC
0.115207945313849,eBOSC
0.00439872180180475,eBOSC
0.0725621828313307,eBOSC
0.0721162565426661,eBOSC
0.0531792818224229,eBOSC
0.119988113065317,eBOSC
0.0524434140798409,eBOSC
0.0396653636758647,eBOSC
0.0698921244082838,eBOSC
0.170142455876182,eBOSC
0.02187632436116,eBOSC
0.0715610220054263,eBOSC
0.0343913860422885,eBOSC
0.106734009710793,eBOSC
0.109695681670104,eBOSC
0.0459987258014888,eBOSC
0.0310312732421926,eBOSC
0.0588027689968929,eBOSC
0.0980024767495089,eBOSC
0.0650559126416718,eBOSC
0.0378028205695778,eBOSC
0.0117294024187219,eBOSC
0.0680033773456017,eBOSC
0.0799983667533661,eBOSC
0.0259958903429329,eBOSC
0.0221792117151443,eBOSC
0.11532976955515,eBOSC
0.067103306645987,eBOSC
0.0786178721486108,eBOSC
0.0192192913560196,eBOSC
0.0110658841423135,eBOSC
0.0128432171203981,eBOSC
0.00136708494963771,eBOSC
0.0572948755275461,eBOSC
0.0383294590979066,eBOSC
0.0384713866103689,eBOSC
0.0172988024767704,eBOSC
0.127118777814466,eBOSC
0.000195861753773002,eBOSC
0.0125061624892265,eBOSC
0.000328679483272494,eBOSC
0.0292639360664717,eBOSC
0.0418816438355774,eBOSC
0.0738348558427954,eBOSC
0.0252460046349044,eBOSC
0.0154864378399731,eBOSC
0.00446766013783953,eBOSC
0.120182247442873,eBOSC
0.0467575826995162,eBOSC
0.0765189193819678,eBOSC
0.162714283302972,eBOSC
0.0152677429813372,eBOSC
0.0582510756813914,eBOSC
0.0636664733554779,eBOSC
0.0678615905172399,eBOSC
0.0542592693214186,eBOSC
0.0368049470372119,eBOSC
0.0733601133835861,eBOSC
0.0443564494229593,eBOSC
0.0449507335743192,eBOSC
0.121045811350398,eBOSC
0.114390869727947,eBOSC
0.0582831675306809,eBOSC
0.0419419108032959,eBOSC
0.0280800210190844,eBOSC
0.0148103719490237,eBOSC
0.0817978043276409,eBOSC
0.0425885287645824,eBOSC
0.0400252548880771,eBOSC
0.034124079376004,eBOSC
0.0140155437553104,eBOSC
0.128766348597272,eBOSC
0.0697292758264545,eBOSC
0.0787218279629375,eBOSC
0.00919678984251472,eBOSC
0.00140699399456933,eBOSC
0.0169190050195973,eBOSC
0.040050892660837,eBOSC
0.0620566539030729,eBOSC
0.0073366147942779,eBOSC
0.0175987517928961,eBOSC
0.0422748897213731,eBOSC
0.0450879830578635,eBOSC
0.018286467881008,eBOSC
0.10209236460187,eBOSC
0.0380359119190317,eBOSC
0.00733326123870136,eBOSC
0.0456550151153226,eBOSC
0.003561424370024,eBOSC
0.0238228862490441,eBOSC
0.100180929999078,eBOSC
0.0524393405179561,eBOSC
0.0403691341498662,eBOSC
0.0249999462651011,eBOSC
0.0892329953554218,eBOSC
0.00423656087412593,eBOSC
0.0447899241707229,eBOSC
0.0792842302594953,eBOSC
0.123832701504497,eBOSC
0.0100005998576199,eBOSC
0.0523735739510761,eBOSC
0.0911935717755354,eBOSC
0.105569589518299,eBOSC
0.102679222124137,eBOSC
0.0282447940941875,eBOSC
0.0211100140616727,eBOSC
0.0265672688615773,eBOSC
0.0519745383080772,eBOSC
0.162097522866116,eBOSC
0.0152693269591735,eBOSC
0.0246741129134285,eBOSC
0.109850693033886,eBOSC
0.0523270633863931,eBOSC
0.0187817789863441,eBOSC
0.184978127746968,eBOSC
0.0151212942506726,eBOSC
0.00400847530783641,eBOSC
0.0432347164532101,eBOSC
0.0104686037174577,eBOSC
0.00704671069238913,eBOSC
0.00986535254261272,eBOSC
0.01978089068017,eBOSC
0.0692014083141028,eBOSC
0.0459845147247882,eBOSC
0.0141979320916814,eBOSC
0.0533628025337817,eBOSC
0.0134898960254282,eBOSC
0.107722074629322,eBOSC
0.0319952794585381,eBOSC
0.0606421722719405,eBOSC
0.114821042483215,eBOSC
0.0371309447869395,eBOSC
0.0399479728299909,eBOSC
0.0329558013148206,eBOSC
0.240835445134223,eBOSC
0.0474237353578906,eBOSC
0.00660110604438316,eBOSC
0.0214060803482045,eBOSC
0.113592126196,eBOSC
0.00809226098354719,eBOSC
0.0526592260808483,eBOSC
0.0193567855398738,eBOSC
0.161356131508388,eBOSC
0.0533096099927676,eBOSC
0.0181599081970872,eBOSC
0.00757986303934519,eBOSC
0.0410396651709726,eBOSC
0.116917425415517,eBOSC
0.0132292245724949,eBOSC
0.0391037911692757,eBOSC
0.000924476271167343,eBOSC
0.0428540214156104,eBOSC
0.0204853681723728,eBOSC
0.00490203747354464,eBOSC
0.0151467742102157,eBOSC
0.0196639290223205,eBOSC
0.0132787800421142,eBOSC
0.0429281636914129,eBOSC
0.0414928333880093,eBOSC
0.0475899757128377,eBOSC
0.114088541409323,eBOSC
0.0257819201658994,eBOSC
0.00710477803612065,eBOSC
0.115567650101878,eBOSC
0.000110855120593106,eBOSC
0.0108620589632212,eBOSC
0.0703614882937438,eBOSC
0.170396464538005,eBOSC
0.0452387837475678,eBOSC
0.0379762905648605,eBOSC
0.0322051830519592,eBOSC
0.0384269921682698,eBOSC
0.0758550539221331,eBOSC
0.0597972360124239,eBOSC
0.124199445113962,eBOSC
0.0394638012387554,eBOSC
0.000858066465482847,eBOSC
0.0200142927618234,eBOSC
0.0651916266306262,eBOSC
0.00622026573515443,eBOSC
0.0281135976409423,eBOSC
0.0132122789477033,eBOSC
0.0522384502654046,eBOSC
0.0734958615331779,eBOSC
0.0614007207633182,eBOSC
0.00875581291754683,eBOSC
0.00548992906938466,eBOSC
0.0764951303459418,eBOSC
0.0322088594652154,eBOSC
0.0370203451808887,eBOSC
0.0115846621679154,eBOSC
0.0089898574543758,eBOSC
0.0927665684425606,eBOSC
0.00906382368536993,eBOSC
0.0439329540073667,eBOSC
0.0319243641308104,eBOSC
0.0243614390223884,eBOSC
0.0245322955971307,eBOSC
0.0468809674113533,eBOSC
0.00267500669210818,eBOSC
0.0863626879858705,eBOSC
0.0129858560560963,eBOSC
0.0364508699883893,eBOSC
0.0287768900449993,eBOSC
0.00923642947806167,eBOSC
0.0320043926772282,eBOSC
0.0112832584687982,eBOSC
0.0912750586401549,eBOSC
0.00603910240572321,eBOSC
0.0048123184808909,eBOSC
0.0143535066640516,eBOSC
0.00517221264958729,eBOSC
0.0221281553851041,eBOSC
0.0218867486545368,eBOSC
0.000530317162753017,eBOSC
0.00629018373777773,eBOSC
0.023276162092212,eBOSC
0.00298947328100856,eBOSC
0.0187954097162966,eBOSC
0.0741659731139169,eBOSC
0.0108486670506056,eBOSC
0.0385927150636206,eBOSC
0.0358783496622701,eBOSC
0.0565631416471208,eBOSC
0.0610406570551201,eBOSC
0.0359602225649316,eBOSC
0.0361267580952278,eBOSC
0.0915808743007345,eBOSC
0.0514317968380159,eBOSC
0.0169683619160613,eBOSC
0.0219729531256572,eBOSC
0.203404787754336,eBOSC
0.0434324728925054,eBOSC
0.0886723942194491,eBOSC
0.0727446911296609,eBOSC
0.124718197619645,eBOSC
0.0537416423586795,eBOSC
0.0518992061137891,eBOSC
0.0224711830673006,eBOSC
0.0292891198463604,eBOSC
0.0364675186194837,eBOSC
0.0122906539849262,eBOSC
0.0633909299662181,eBOSC
0.0467312193352392,eBOSC
0.107256209730995,eBOSC
0.0212806098090002,eBOSC
0.0219829475133276,eBOSC
0.0440153374745276,eBOSC
0.0158877956557525,eBOSC
0.0214283193973223,eBOSC
0.040290774127275,eBOSC
0.0269823218052111,eBOSC
0.0373696543334308,eBOSC
0.00438247255128248,eBOSC
0.10707260084391,eBOSC
0.0664665756603281,eBOSC
0.0375639603201441,eBOSC
0.0227203627896064,eBOSC
0.0509145791693851,eBOSC
0.0954172849017784,eBOSC
0.047309050804759,eBOSC
0.0378784032724168,eBOSC
0.00774387384144494,eBOSC
0.0268229556684481,eBOSC
0.0237927040486421,eBOSC
0.0459177804612731,eBOSC
0.00583741026471299,eBOSC
0.00195159363028654,eBOSC
0.018638873890137,eBOSC
0.00971325539660165,eBOSC
0.0448802021308483,eBOSC
0.0556461913856417,eBOSC
0.0126048615579817,eBOSC
0.0750608332324202,eBOSC
0.0185035086984846,eBOSC
