RMSE,condition
0.217795927568322,BOSC
0.0553531886988699,BOSC
0.15674306981789,BOSC
0.0401739914742938,BOSC
0.0696612941441568,BOSC
0.0414953936160484,BOSC
0.142910828202996,BOSC
0.139086135192819,BOSC
0.0108088213173843,BOSC
0.20369207464096,BOSC
0.0579908139152071,BOSC
0.0635170511463752,BOSC
0.0680820486245043,BOSC
0.157816582493471,BOSC
0.0533911743784012,BOSC
0.150670435888833,BOSC
0.184413662077554,BOSC
0.0632174557955854,BOSC
0.140401482812127,BOSC
0.00445116336935467,BOSC
0.0143848261843735,BOSC
0.189162650581443,BOSC
0.121530292491388,BOSC
0.106514543629311,BOSC
0.136486517706162,BOSC
0.237246041776306,BOSC
0.0904309993845735,BOSC
0.138598261838168,BOSC
0.101903585001111,BOSC
0.175059129592373,BOSC
0.177730500185817,BOSC
0.021183324633313,BOSC
0.0367783711973442,BOSC
0.126468409918094,BOSC
0.164946431810789,BOSC
0.132307763744664,BOSC
0.0309532348165036,BOSC
0.0539593164336213,BOSC
0.000623916943017492,BOSC
0.0110634892400721,BOSC
0.0932186859814727,BOSC
0.0474123262363678,BOSC
0.184609707861816,BOSC
0.000291462653052107,BOSC
0.0105381174114476,BOSC
0.0874268181656612,BOSC
0.0779687344851627,BOSC
0.0800769452498967,BOSC
0.0675874233605721,BOSC
0.124222565006924,BOSC
0.10520364277399,BOSC
0.105408031057406,BOSC
0.0834925602135907,BOSC
0.195346375660064,BOSC
0.067994291941164,BOSC
0.0807371681848173,BOSC
0.0678815838698813,BOSC
0.0384275260247023,BOSC
0.110292149057923,BOSC
0.143063540251331,BOSC
0.0912652187663503,BOSC
0.0540432627759555,BOSC
0.0637686850159892,BOSC
0.189646687122019,BOSC
0.115674543674026,BOSC
0.00848937028198083,BOSC
0.230867966708293,BOSC
0.0821968831688782,BOSC
0.124712069881065,BOSC
0.133366118134911,BOSC
0.0021751648046921,BOSC
0.123316141257924,BOSC
0.10416897207741,BOSC
0.140384524274805,BOSC
0.022502122646358,BOSC
0.0231087556395451,BOSC
0.190601461372141,BOSC
0.18280420569107,BOSC
0.00825161474791984,BOSC
0.0256652628482477,BOSC
0.0394669050030945,BOSC
0.0822201145202218,BOSC
0.147651602284875,BOSC
0.110244467442346,BOSC
0.10804472716891,BOSC
0.0343407660647304,BOSC
0.0825953645565468,BOSC
0.19693215758576,BOSC
0.00153726707851596,BOSC
0.0109263431111763,BOSC
0.0787762223438201,BOSC
0.066846506720436,BOSC
0.0862919187036794,BOSC
0.107949304356209,BOSC
0.00784811303337722,BOSC
0.0760531238617943,BOSC
0.0511515514442702,BOSC
0.10927778804554,BOSC
0.112639605297271,BOSC
0.0854303854349844,BOSC
0.170460215848127,BOSC
0.0304765569394307,BOSC
0.0740321310137219,BOSC
0.0238618687049011,BOSC
0.0650492875614582,BOSC
0.0906733191066969,BOSC
0.17108785340983,BOSC
0.121036446764935,BOSC
0.109778213520356,BOSC
0.0936199122736439,BOSC
0.0219439887915152,BOSC
0.071937727278152,BOSC
0.112679931628184,BOSC
0.14762160692426,BOSC
0.193480094680617,BOSC
0.0774137047754045,BOSC
0.013905905994249,BOSC
0.158626986901401,BOSC
0.171634912256922,BOSC
0.16982583832139,BOSC
0.0382835186806086,BOSC
0.0462346467164523,BOSC
0.0941086568641764,BOSC
0.0159961923740299,BOSC
0.231454547927759,BOSC
0.0510332321806258,BOSC
0.043971967010967,BOSC
0.0424732954982514,BOSC
0.0162025617974485,BOSC
0.0480203306456133,BOSC
0.253696798489794,BOSC
0.084194026238212,BOSC
0.0715126790379172,BOSC
0.0236547344652864,BOSC
0.0582115281487919,BOSC
0.0749760358423208,BOSC
0.0756822173632848,BOSC
0.087710809295676,BOSC
0.135086975490435,BOSC
0.113946535103801,BOSC
0.0547071242600869,BOSC
0.12268625241279,BOSC
0.0823912016077439,BOSC
0.0396844571067397,BOSC
0.0357668505936533,BOSC
0.129437998223444,BOSC
0.183274963190082,BOSC
0.0323503490913844,BOSC
0.107954263432258,BOSC
0.0338161582226409,BOSC
0.310354022093628,BOSC
0.020700030888125,BOSC
0.061014724325484,BOSC
0.0888512330459892,BOSC
0.178824559013907,BOSC
0.0753711881011556,BOSC
0.119380376330851,BOSC
0.0487942403462193,BOSC
0.228124164053523,BOSC
0.12053566028153,BOSC
0.0485021943158421,BOSC
0.0745130020533708,BOSC
0.0261544850304669,BOSC
0.18452230580326,BOSC
0.0551458936323312,BOSC
0.106954417818069,BOSC
0.0669107223720889,BOSC
0.109975819699518,BOSC
0.0499874316445624,BOSC
0.0633686958612528,BOSC
0.0532264945975846,BOSC
0.0888378791443487,BOSC
0.0798656735553002,BOSC
0.110673310845844,BOSC
0.026046856197902,BOSC
0.116212092693761,BOSC
0.182084498116632,BOSC
0.043617914683897,BOSC
0.0603341982976807,BOSC
0.0477309439262869,BOSC
0.0668133819574272,BOSC
0.0587660231162815,BOSC
0.139216707393821,BOSC
0.239875245163271,BOSC
0.113886609439349,BOSC
0.106488088908344,BOSC
0.0343442254069758,BOSC
0.104841644636117,BOSC
0.144954820011167,BOSC
0.128133302402535,BOSC
0.193241683120867,BOSC
0.107671904018564,BOSC
0.0682613856477726,BOSC
0.0482967492113901,BOSC
0.00388010576403918,BOSC
0.0626052765168326,BOSC
0.0389993617691813,BOSC
0.0828860644551274,BOSC
0.120643306569053,BOSC
0.141348266872997,BOSC
0.129292980043284,BOSC
0.0594002916397765,BOSC
0.0739973340820379,BOSC
0.00830138762145158,BOSC
0.098714358197536,BOSC
0.10577278891455,BOSC
0.0562668645469793,BOSC
0.0763079677572843,BOSC
0.16077868474017,BOSC
0.0570754513954627,BOSC
0.112322630587285,BOSC
0.099536003706191,BOSC
0.0431084248761466,BOSC
0.0435205398915212,BOSC
0.114992681127794,BOSC
0.0650294834158974,BOSC
0.154429689362982,BOSC
0.0817285504728248,BOSC
0.0331963653004761,BOSC
0.0960423106534496,BOSC
0.0775194347068138,BOSC
0.0359307128879917,BOSC
0.0570543620449163,BOSC
0.160282737436001,BOSC
0.0626568826585882,BOSC
0.0713441152471289,BOSC
0.0819092814359689,BOSC
0.0741251929654986,BOSC
0.0446316452702006,BOSC
0.0462809201528015,BOSC
0.0678391817264015,BOSC
0.0753379679804635,BOSC
0.0435184322054838,BOSC
0.0724833222202081,BOSC
0.0489218095466038,BOSC
0.00691601331184351,BOSC
0.079496774876502,BOSC
0.107749006556645,BOSC
0.0294616717828275,BOSC
0.0110661273975631,BOSC
0.128425639802865,BOSC
0.104053667919173,BOSC
0.032023423603724,BOSC
0.158249368840111,BOSC
0.0172737325260394,BOSC
0.051441972953646,BOSC
0.0898967631528531,BOSC
0.271838604462276,BOSC
0.0235731438561172,BOSC
0.155765027925338,BOSC
0.00502988363228707,BOSC
0.192551954953638,BOSC
0.12219648835799,BOSC
0.119073892860294,BOSC
0.0456538589185368,BOSC
0.0392430835732032,BOSC
0.0307313471498197,BOSC
0.0794249541189577,BOSC
0.00357099146836765,BOSC
0.114939677873241,BOSC
0.0397376835021314,BOSC
0.0887551394390535,BOSC
0.0446396678631351,BOSC
0.11295161142298,BOSC
0.0831215172707594,BOSC
0.0891855295632379,BOSC
0.108538300640062,BOSC
0.0408914593823865,BOSC
0.105277640332522,BOSC
0.0641684057309147,BOSC
0.173951950475236,BOSC
0.00269919076362093,BOSC
0.0306115372450058,BOSC
0.0901817374713348,BOSC
0.119889402008179,BOSC
0.162383889611876,BOSC
0.0187041349230386,BOSC
0.106353667794328,BOSC
0.0768778291076417,BOSC
0.0950002762554164,BOSC
0.0919070287503482,BOSC
0.113620820257053,BOSC
0.0628034718556852,BOSC
0.0706239252879656,BOSC
0.085800738033708,BOSC
0.076996668500999,BOSC
0.113137841475688,BOSC
0.123935474382593,BOSC
0.0793936374774024,BOSC
0.142986131629882,BOSC
0.0860714617420047,BOSC
0.0912277176430676,BOSC
0.103428577956109,BOSC
0.147417717698215,BOSC
0.0784715356234822,BOSC
0.118805515066297,BOSC
0.0919282167683509,BOSC
0.143684300135211,BOSC
0.195457846307389,BOSC
0.026610717403207,BOSC
0.0875259878979324,BOSC
0.0326700785936163,BOSC
0.111979569017704,BOSC
0.0360192511207772,BOSC
0.165471272874123,BOSC
0.0460462901369108,eBOSC
0.0104780132694721,eBOSC
0.081974349899567,eBOSC
0.0661136160501499,eBOSC
0.0503778519734211,eBOSC
0.00175732540055709,eBOSC
0.0761072252089,eBOSC
0.0657181585195053,eBOSC
0.0176076230757107,eBOSC
0.00766116087780182,eBOSC
0.0987956074276489,eBOSC
0.0156013140933591,eBOSC
0.00893751391271469,eBOSC
0.014553045984004,eBOSC
0.0120965723001019,eBOSC
0.0105452040526513,eBOSC
0.00389086010294777,eBOSC
0.00152543979593836,eBOSC
0.00584015484267457,eBOSC
0.0408139836502175,eBOSC
0.0539335886808454,eBOSC
0.0539065984280092,eBOSC
0.0404916885679286,eBOSC
0.123030287042899,eBOSC
0.0967775294514681,eBOSC
0.0362085438836571,eBOSC
0.0400792722965788,eBOSC
0.0142152458961785,eBOSC
0.00838005390682045,eBOSC
0.0233865399961273,eBOSC
0.00569404533281381,eBOSC
0.135404744666079,eBOSC
0.0743665264231746,eBOSC
0.0459648502223402,eBOSC
0.027404788987981,eBOSC
0.043973184182364,eBOSC
0.090464563655101,eBOSC
0.147396126036471,eBOSC
0.0931529863247158,eBOSC
0.0372045286842407,eBOSC
0.0590087414919939,eBOSC
0.110656866562887,eBOSC
0.038540254225478,eBOSC
0.0342923697635321,eBOSC
0.0141130874517642,eBOSC
0.00665603751846787,eBOSC
0.0329020741487815,eBOSC
0.0783384054722829,eBOSC
0.0617774319984847,eBOSC
0.00917146325366955,eBOSC
0.00444641254986993,eBOSC
0.0796817646212769,eBOSC
0.0435248905450084,eBOSC
0.084105495091155,eBOSC
0.0787723148169311,eBOSC
0.0641795347411833,eBOSC
0.00473319982549521,eBOSC
0.0100750250169803,eBOSC
0.0381628344404083,eBOSC
0.0621955684062026,eBOSC
0.0639435587744148,eBOSC
0.0287848957726968,eBOSC
0.0496025086787744,eBOSC
0.0220415249790376,eBOSC
0.0230542743982101,eBOSC
0.0680667348624132,eBOSC
0.0110056262537908,eBOSC
0.0128003535605228,eBOSC
0.156892578904378,eBOSC
0.0402124661728385,eBOSC
0.00755386890786456,eBOSC
0.0764441320602376,eBOSC
0.0139966585377508,eBOSC
0.0378333267652358,eBOSC
0.0627318702287559,eBOSC
0.0248331276111328,eBOSC
0.0605651823075649,eBOSC
0.0555494114744854,eBOSC
0.0610687097135188,eBOSC
0.0514112608023887,eBOSC
0.0170792656459588,eBOSC
0.0671428401666227,eBOSC
0.0728403592911521,eBOSC
0.0709979606793174,eBOSC
0.0582276535263361,eBOSC
0.0436714518033648,eBOSC
0.000315599534548041,eBOSC
0.126411523029208,eBOSC
0.0190352802980972,eBOSC
0.022559751976903,eBOSC
0.0893198041942146,eBOSC
0.0364786777055666,eBOSC
0.0162781402701679,eBOSC
0.00288643668246342,eBOSC
0.0496839712231713,eBOSC
0.0444633921400819,eBOSC
0.0530518602267488,eBOSC
0.0415658553995571,eBOSC
0.0179699777367697,eBOSC
0.0681230622425652,eBOSC
0.012140388746989,eBOSC
0.0102781183826307,eBOSC
0.0194404944620731,eBOSC
0.0893281565071187,eBOSC
0.0853633039805732,eBOSC
0.0095890842834733,eBOSC
0.0423552826597819,eBOSC
0.0832997068766808,eBOSC
0.0230498330451012,eBOSC
0.0277532226338255,eBOSC
0.0556246120233864,eBOSC
0.0407285642867936,eBOSC
0.00116593323390231,eBOSC
0.00800186379679438,eBOSC
0.0699917954739458,eBOSC
0.0155162520757363,eBOSC
0.0667629418844793,eBOSC
0.016472691826089,eBOSC
0.04642004642703,eBOSC
0.0828708746699502,eBOSC
0.0453401146922669,eBOSC
0.0845664231846913,eBOSC
0.0195830080025646,eBOSC
0.070497010193326,eBOSC
0.0576837684743789,eBOSC
0.0423019838623821,eBOSC
0.00700661561110625,eBOSC
0.0346100495486599,eBOSC
0.035780563415975,eBOSC
0.0974572732993627,eBOSC
0.0162544706004836,eBOSC
0.191963922746068,eBOSC
0.095546101232538,eBOSC
0.00434482227839915,eBOSC
0.0873821391787468,eBOSC
0.0794638885661605,eBOSC
0.0735281535083952,eBOSC
0.148648183235997,eBOSC
0.0474090454431413,eBOSC
0.0164757194029446,eBOSC
0.0651717144427009,eBOSC
0.0122595177478706,eBOSC
0.00140278804454602,eBOSC
0.0508319954205402,eBOSC
0.0306285021286638,eBOSC
0.0273170334604569,eBOSC
0.034586090811467,eBOSC
0.056095912084878,eBOSC
0.0295263240834421,eBOSC
0.0387578469809491,eBOSC
0.0588306357209596,eBOSC
0.0743333455861231,eBOSC
0.0304863056843454,eBOSC
0.0433750515153969,eBOSC
0.0209470891414432,eBOSC
0.0334659096913265,eBOSC
0.00881822654191417,eBOSC
0.0399004349370142,eBOSC
0.0101327385224561,eBOSC
0.0405640460885832,eBOSC
0.121910907458621,eBOSC
0.0196165593539954,eBOSC
0.0300482139546475,eBOSC
0.0061191268330495,eBOSC
0.062475531287786,eBOSC
0.0314866908386344,eBOSC
0.0114086280456735,eBOSC
0.0789165465521068,eBOSC
0.0219126525939343,eBOSC
0.0246026131221964,eBOSC
0.0617684445184138,eBOSC
0.0292152308628613,eBOSC
0.0296656060441606,eBOSC
0.0140536532143746,eBOSC
0.0463714233070608,eBOSC
0.0229197722572916,eBOSC
0.00940136253654903,eBOSC
0.0625722117159261,eBOSC
0.0198770745144404,eBOSC
0.0453453272175965,eBOSC
0.00644198317317203,eBOSC
0.121647575288005,eBOSC
0.0458549645857225,eBOSC
0.100838491529196,eBOSC
0.049581518185485,eBOSC
0.0604624883998334,eBOSC
0.0324576831696075,eBOSC
0.0528199984750796,eBOSC
0.0248924730126608,eBOSC
0.00495061443235842,eBOSC
0.0104913951694331,eBOSC
0.00356156003533789,eBOSC
0.0449287277020359,eBOSC
0.019715110233699,eBOSC
0.0302619437406591,eBOSC
0.129192666592737,eBOSC
0.033250072276715,eBOSC
0.0681398088423055,eBOSC
0.048429269501291,eBOSC
0.018941966831428,eBOSC
0.0471078673595364,eBOSC
0.0543075672274109,eBOSC
0.0504828742172342,eBOSC
0.0777944396582006,eBOSC
0.115088813665375,eBOSC
0.0306124470603778,eBOSC
0.0250862098292097,eBOSC
0.0205212123510805,eBOSC
0.0692133215178864,eBOSC
0.0352120865971836,eBOSC
0.0620671749132482,eBOSC
0.0958104011019688,eBOSC
0.0253858051799994,eBOSC
0.051798221836542,eBOSC
0.0930544243449395,eBOSC
0.0742184347912113,eBOSC
0.100559389605858,eBOSC
0.0329270315158031,eBOSC
0.0179112826537264,eBOSC
0.0478832567305767,eBOSC
0.148642780800721,eBOSC
0.00182773840898866,eBOSC
0.0499950008625834,eBOSC
0.0133003240255261,eBOSC
0.0864558686167885,eBOSC
0.0891272392102322,eBOSC
0.0674199363422718,eBOSC
0.0518248897782406,eBOSC
0.0378651489425087,eBOSC
0.076343170835204,eBOSC
0.0437045027690797,eBOSC
0.0576500261590812,eBOSC
0.0346439445419636,eBOSC
0.0892271779186023,eBOSC
0.0996667502156569,eBOSC
0.00461542500588782,eBOSC
0.041190934739217,eBOSC
0.0960064468862314,eBOSC
0.0883117983225327,eBOSC
0.0991413783870324,eBOSC
0.00117644280992366,eBOSC
0.0106345264904222,eBOSC
0.00852631572568819,eBOSC
0.0210158376150127,eBOSC
0.0356193040313391,eBOSC
0.016600381798405,eBOSC
0.0168047700818211,eBOSC
0.00511070076199411,eBOSC
0.106743114684479,eBOSC
0.0206089690344209,eBOSC
0.00786609279076756,eBOSC
0.0207216771057035,eBOSC
0.0501757349508825,eBOSC
0.0216888880823383,eBOSC
0.054460279275746,eBOSC
0.00266195779076545,eBOSC
0.0345599981996293,eBOSC
0.0248345759595956,eBOSC
0.101043426146434,eBOSC
0.027071282698441,eBOSC
0.0970926312575657,eBOSC
0.142264705732708,eBOSC
0.00640637780670661,eBOSC
0.0361088089054805,eBOSC
0.0447628571593258,eBOSC
0.0907784257802769,eBOSC
0.0347128802823392,eBOSC
0.0155657111018256,eBOSC
0.0517812632992198,eBOSC
0.0661011383292268,eBOSC
0.0654945053360397,eBOSC
0.101998200396556,eBOSC
0.0942009447154855,eBOSC
0.080351646227665,eBOSC
0.0629379981273371,eBOSC
0.0491363559724904,eBOSC
0.00638314645536303,eBOSC
0.05904834130929,eBOSC
0.0216412064667615,eBOSC
0.019441466193325,eBOSC
0.0542624949108545,eBOSC
0.00600789641903807,eBOSC
0.108328896610175,eBOSC
0.0901405280541008,eBOSC
0.0995296040867611,eBOSC
0.00982703863176473,eBOSC
0.0217567542551488,eBOSC
0.00231134227190543,eBOSC
0.0193460433806237,eBOSC
0.0807551479422076,eBOSC
0.0125501371137906,eBOSC
0.0374517095313147,eBOSC
0.0206745270699547,eBOSC
0.0240363443216858,eBOSC
0.00317287554060041,eBOSC
0.0818569548725422,eBOSC
0.0581267040361541,eBOSC
0.0145711299618629,eBOSC
0.0647413922706837,eBOSC
0.0235539734141266,eBOSC
0.00207005813111207,eBOSC
0.0824845924342455,eBOSC
0.0324331857893502,eBOSC
0.0211749525447714,eBOSC
0.00501665129805901,eBOSC
0.1105472497671,eBOSC
0.0166655336974328,eBOSC
0.0240766706525993,eBOSC
0.0590183459486748,eBOSC
0.104876833705032,eBOSC
0.0111895562001803,eBOSC
0.0746973549813358,eBOSC
0.0700237259258161,eBOSC
0.0830316512813371,eBOSC
0.0812225773458055,eBOSC
0.0503197422949762,eBOSC
0.0423686142591326,eBOSC
0.0055053958885916,eBOSC
0.0726070686015549,eBOSC
0.142851286952174,eBOSC
0.037570028794959,eBOSC
0.0446312939646178,eBOSC
0.131076556473836,eBOSC
0.0724006991781363,eBOSC
0.0405829303299715,eBOSC
0.165093537514209,eBOSC
0.00440923473737284,eBOSC
0.0170905819376676,eBOSC
0.0649485265102985,eBOSC
0.0303917328267929,eBOSC
0.013627225133264,eBOSC
0.0129210436123001,eBOSC
0.000892451679908834,eBOSC
0.0464837145148504,eBOSC
0.0253432741282162,eBOSC
0.0338961367154979,eBOSC
0.0340829914372049,eBOSC
0.00621205936784088,eBOSC
0.128287718082325,eBOSC
0.0528364103819315,eBOSC
0.0408347372478591,eBOSC
0.0946717022144975,eBOSC
0.0562529118842005,eBOSC
0.0193510024566736,eBOSC
0.054787102752944,eBOSC
0.221750761118043,eBOSC
0.0679032300874598,eBOSC
0.0275885366501008,eBOSC
0.000247972070404336,eBOSC
0.0902212980383225,eBOSC
0.0132320728744293,eBOSC
0.0307771153552661,eBOSC
0.0398090206293655,eBOSC
0.139520903077938,eBOSC
0.031932399305945,eBOSC
0.0401010666597427,eBOSC
0.0140902589222141,eBOSC
0.0624487759451179,eBOSC
0.0959190448276748,eBOSC
0.0334573673432536,eBOSC
0.0183511568424842,eBOSC
0.0216925386034959,eBOSC
0.0213725587239327,eBOSC
0.0386158293310224,eBOSC
0.0252345651143321,eBOSC
0.0353767663780002,eBOSC
0.000234618168763896,eBOSC
0.00873758742028462,eBOSC
0.022070049870259,eBOSC
0.0625564047776828,eBOSC
0.027608831718176,eBOSC
0.0934812371410469,eBOSC
0.0449853462916878,eBOSC
0.0282690626779041,eBOSC
0.136334204901872,eBOSC
0.0217898790181577,eBOSC
0.0298372378593034,eBOSC
0.050613446418236,eBOSC
0.151271984187686,eBOSC
0.0252833484637644,eBOSC
0.017884827932759,eBOSC
0.0542590355686091,eBOSC
0.0162383836605325,eBOSC
0.0563515590355825,eBOSC
0.0395300414269504,eBOSC
0.104638422145282,eBOSC
0.019068643042979,eBOSC
0.0203418753278122,eBOSC
0.0403065117641947,eBOSC
0.0847231552115457,eBOSC
0.0259979844587523,eBOSC
0.0496038992064036,eBOSC
0.00571719652045746,eBOSC
0.0320400455934686,eBOSC
0.0527450058974118,eBOSC
0.0406897190676992,eBOSC
0.0292029693358083,eBOSC
0.0146059268935469,eBOSC
0.0969046485970364,eBOSC
0.0101110972219512,eBOSC
0.0171695279389648,eBOSC
0.0323363964286055,eBOSC
0.0122952932183006,eBOSC
0.0721754237645848,eBOSC
0.0315278095801222,eBOSC
0.0237193696116998,eBOSC
0.0109327427306062,eBOSC
0.0454948360994382,eBOSC
0.0450827210840636,eBOSC
0.0263894201522088,eBOSC
0.0235737775596875,eBOSC
0.0658264283873969,eBOSC
0.00687471050276002,eBOSC
0.0554068956751087,eBOSC
0.00743904967786475,eBOSC
0.011083826268771,eBOSC
0.0526725480875931,eBOSC
0.0315488989306685,eBOSC
0.0716794764604157,eBOSC
0.0259463783169966,eBOSC
0.017259145728456,eBOSC
0.00669397953961595,eBOSC
0.0144780680100862,eBOSC
0.0439716157053843,eBOSC
0.0423223408227833,eBOSC
0.0207640792491834,eBOSC
0.0132652929951213,eBOSC
0.0450848287701011,eBOSC
0.0161199387553768,eBOSC
0.0396814514289811,eBOSC
0.0955192742874283,eBOSC
0.00910648609908282,eBOSC
0.0191457455810597,eBOSC
0.0591415891927573,eBOSC
0.0775371335780217,eBOSC
0.0398223788272797,eBOSC
0.0154504069435879,eBOSC
0.0565798373718608,eBOSC
0.0696461078645262,eBOSC
0.0713295284495454,eBOSC
0.0371612880219389,eBOSC
0.00129350217726823,eBOSC
0.183235343486691,eBOSC
0.0650301171194676,eBOSC
0.0671617669497532,eBOSC
0.0936331446078719,eBOSC
0.103948693978053,eBOSC
0.0335932273824054,eBOSC
0.0304706318847096,eBOSC
0.042949402057048,eBOSC
0.0493601774023816,eBOSC
0.0578719138257652,eBOSC
0.00917830685662712,eBOSC
0.0850322695072172,eBOSC
0.0263364168976563,eBOSC
0.128340944477716,eBOSC
0.000151878463468704,eBOSC
0.0439635931124498,eBOSC
0.0243483504473951,eBOSC
0.00548174370482541,eBOSC
0.000582268587653064,eBOSC
0.0199350396644776,eBOSC
0.0477118015931984,eBOSC
0.0166743793569371,eBOSC
0.0244348552446701,eBOSC
0.0853486894996507,eBOSC
0.0859040702119639,eBOSC
0.057991723730579,eBOSC
0.00157847649574995,eBOSC
0.0312861410325942,eBOSC
0.0737806286362914,eBOSC
0.0698991260525463,eBOSC
0.0177504068187428,eBOSC
0.0117254318679432,eBOSC
0.00639701527983154,eBOSC
0.00330376777476338,eBOSC
0.0250175592814684,eBOSC
0.0257997891198997,eBOSC
0.0179793356876193,eBOSC
0.00280252294187683,eBOSC
0.0116065924745858,eBOSC
0.024534580500103,eBOSC
0.0353322134070079,eBOSC
0.00920962349818242,eBOSC
0.0543828706542971,eBOSC
0.00253179923358015,eBOSC
