RMSE,condition
0.138430669641365,BOSC
0.109157159528974,BOSC
0.126406043513806,BOSC
0.118722683358027,BOSC
0.137961285011053,BOSC
0.147317883923558,BOSC
0.133567983950409,BOSC
0.105824062134626,BOSC
0.1013774853734,BOSC
0.123043565457183,BOSC
0.108879855374977,BOSC
0.130268828819013,BOSC
0.108846953701609,BOSC
0.134953740165606,BOSC
0.0896503477686057,BOSC
0.0884606362689623,BOSC
0.0930072430629761,BOSC
0.140994823329949,BOSC
0.137078517885492,BOSC
0.11249601756794,BOSC
0.0980781240478806,BOSC
0.138410368956264,BOSC
0.0794957120583525,BOSC
0.117031066179794,BOSC
0.123012486993004,BOSC
0.119140658996965,BOSC
0.124911791540236,BOSC
0.0879079009562951,BOSC
0.125465895307832,BOSC
0.10330217583969,BOSC
0.126900086966362,BOSC
0.113458578375623,BOSC
0.142125815393537,BOSC
0.104877884640402,BOSC
0.0927404819061679,BOSC
0.133794681882007,BOSC
0.110294009817129,BOSC
0.117596203669559,BOSC
0.102451927981868,BOSC
0.119270850965204,BOSC
0.120023211889188,BOSC
0.118732363256945,BOSC
0.11632202685052,BOSC
0.106437861472702,BOSC
0.110323139598476,BOSC
0.122112565413807,BOSC
0.0969277614570719,BOSC
0.118743129419369,BOSC
0.118307793124682,BOSC
0.104073670958613,BOSC
0.0880826403542976,BOSC
0.105096692947641,BOSC
0.110653027817238,BOSC
0.0887991277514439,BOSC
0.124743632204792,BOSC
0.11843925608253,BOSC
0.127203059572857,BOSC
0.12548968276543,BOSC
0.113166929565473,BOSC
0.10734625214702,BOSC
0.115344943692193,BOSC
0.09964185179925,BOSC
0.0894547585976049,BOSC
0.116418139944392,BOSC
0.092942662248539,BOSC
0.11212776801513,BOSC
0.139626715360191,BOSC
0.120712610403173,BOSC
0.136610700835743,BOSC
0.139315250024158,BOSC
0.116653853468459,BOSC
0.130547109688496,BOSC
0.105567934246024,BOSC
0.104625513476459,BOSC
0.0970632682090468,BOSC
0.0998718282331592,BOSC
0.087144660050635,BOSC
0.100334560543189,BOSC
0.108899770505891,BOSC
0.0961314971160263,BOSC
0.141438138877322,BOSC
0.108479420481069,BOSC
0.108889642236743,BOSC
0.0998758413066734,BOSC
0.0944816509456785,BOSC
0.121451062496534,BOSC
0.135342716045319,BOSC
0.0882512931948175,BOSC
0.122661209707689,BOSC
0.108209507367625,BOSC
