RMSE,condition
0.0681930028091259,BOSC
0.0389194926967346,BOSC
0.0561683766815669,BOSC
0.0484850165257882,BOSC
0.0677236181788141,BOSC
0.0770802170913187,BOSC
0.0633303171181698,BOSC
0.035586395302387,BOSC
0.0311398185411609,BOSC
0.0528058986249435,BOSC
0.0386421885427384,BOSC
0.0600311619867742,BOSC
0.0386092868693701,BOSC
0.0647160733333673,BOSC
0.0194126809363667,BOSC
0.0182229694367232,BOSC
0.022769576230737,BOSC
0.0707571564977096,BOSC
0.0668408510532534,BOSC
0.0422583507357008,BOSC
0.0278404572156415,BOSC
0.0681727021240249,BOSC
0.00925804522611347,BOSC
0.046793399347555,BOSC
0.0527748201607653,BOSC
0.0489029921647261,BOSC
0.0546741247079968,BOSC
0.017670234124056,BOSC
0.0552282284755932,BOSC
0.0330645090074505,BOSC
0.0566624201341229,BOSC
0.043220911543384,BOSC
0.071888148561298,BOSC
0.0346402178081632,BOSC
0.0225028150739288,BOSC
0.0635570150497676,BOSC
0.04005634298489,BOSC
0.0473585368373198,BOSC
0.0322142611496291,BOSC
0.0490331841329649,BOSC
0.0497855450569492,BOSC
0.0484946964247058,BOSC
0.0460843600182809,BOSC
0.0362001946404625,BOSC
0.0400854727662373,BOSC
0.0518748985815678,BOSC
0.0266900946248328,BOSC
0.0485054625871295,BOSC
0.0480701262924434,BOSC
0.033836004126374,BOSC
0.0178449735220585,BOSC
0.0348590261154019,BOSC
0.0404153609849994,BOSC
0.0185614609192048,BOSC
0.0545059653725524,BOSC
0.0482015892502912,BOSC
0.0569653927406183,BOSC
0.0552520159331911,BOSC
0.0429292627332335,BOSC
0.0371085853147814,BOSC
0.0451072768599535,BOSC
0.0294041849670109,BOSC
0.0192170917653658,BOSC
0.0461804731121526,BOSC
0.0227049954163,BOSC
0.0418901011828911,BOSC
0.0693890485279514,BOSC
0.0504749435709335,BOSC
0.0663730340035037,BOSC
0.069077583191919,BOSC
0.0464161866362196,BOSC
0.0603094428562568,BOSC
0.0353302674137845,BOSC
0.0343878466442201,BOSC
0.0268256013768077,BOSC
0.0296341614009201,BOSC
0.0169069932183959,BOSC
0.0300968937109498,BOSC
0.0386621036736516,BOSC
0.0258938302837872,BOSC
0.0712004720450825,BOSC
0.0382417536488295,BOSC
0.0386519754045044,BOSC
0.0296381744744344,BOSC
0.0242439841134394,BOSC
0.0512133956642953,BOSC
0.0651050492130804,BOSC
0.0180136263625784,BOSC
0.0524235428754495,BOSC
0.0379718405353858,BOSC
0.0276957495169891,BOSC
0.0499923313446097,BOSC
0.0382474631435807,BOSC
0.0400440381708228,BOSC
0.0542593720841799,BOSC
0.0423328682699442,BOSC
0.0171309369004659,BOSC
0.0292908373452617,BOSC
0.0362714045013469,BOSC
0.0357118665923334,BOSC
0.0317584440425855,BOSC
0.0278819774383913,BOSC
0.0298471648691782,BOSC
0.0466076847230495,BOSC
0.036624289218125,BOSC
0.0206728367045712,BOSC
0.0316922027372924,BOSC
0.0408026603860806,BOSC
0.0447720005188437,BOSC
0.0519212816758707,BOSC
0.0300486305488113,BOSC
0.0343917830777882,BOSC
0.051846515843046,BOSC
0.0419003476913933,BOSC
0.0595862589585123,BOSC
0.0382151935287735,BOSC
0.0566133623241924,BOSC
0.0320705276213469,BOSC
0.0404131316202141,BOSC
0.0251333812797415,BOSC
0.0058031485580915,BOSC
0.0473757149097233,BOSC
0.0389379189570181,BOSC
0.0403399145044629,BOSC
0.0309943472919436,BOSC
0.0587160678171831,BOSC
0.0685914814441694,BOSC
0.0516793537025308,BOSC
0.0311049277983316,BOSC
0.0179541078022165,BOSC
0.0251433583960308,BOSC
0.0326161980435836,BOSC
0.0449886017969268,BOSC
0.0207568452501809,BOSC
0.0423644650456745,BOSC
0.0497448432451433,BOSC
0.085172933231114,BOSC
0.0415123552891725,BOSC
0.0622920047823085,BOSC
0.0557119269720468,BOSC
0.0276603396552903,BOSC
0.0594942183320799,BOSC
0.0496114655142021,BOSC
0.0695428341971523,BOSC
0.016674603517878,BOSC
0.0313260822096873,BOSC
0.051475601404153,BOSC
0.0569974774787648,BOSC
0.0818661049335056,BOSC
0.039689895267105,BOSC
0.0185626485292246,BOSC
0.0255526746789995,BOSC
0.0188387759366162,BOSC
0.0324106219638308,BOSC
0.0583127402500782,BOSC
0.0676041772492939,BOSC
0.0617356147285625,BOSC
0.031818807016874,BOSC
0.0327955196028543,BOSC
0.0548720975724028,BOSC
0.0842519251139042,BOSC
0.0772111825203991,BOSC
0.0397213038118098,BOSC
0.0280509955200127,BOSC
0.0464302731909053,BOSC
0.0187012758401093,BOSC
0.0615741247621083,BOSC
0.04006024158495,BOSC
0.0210655456919679,BOSC
0.0412926912582641,BOSC
0.0149969805476428,BOSC
0.0453108648696435,BOSC
0.0162479058919472,BOSC
0.0254820187065926,BOSC
0.0453437165194585,BOSC
0.0686962645013798,BOSC
0.0287269694544745,BOSC
0.048571001365318,BOSC
0.0426447775935117,BOSC
0.0462784286679187,BOSC
0.0459737900580864,BOSC
0.0501962833163974,BOSC
0.043814141856054,BOSC
0.0585472743613935,BOSC
0.0469479111665923,BOSC
0.0639260123163494,BOSC
0.0495427682979484,BOSC
0.0478406624799218,BOSC
0.0413719041109606,BOSC
0.0354067036222808,BOSC
0.0174536430734323,BOSC
0.0271107643057372,BOSC
0.0152418409746282,BOSC
0.0469347815761345,BOSC
0.0252188095021994,BOSC
