error_both,condition
0.0403475019341446,knee
0.0505836192700449,knee
0.0344068271346514,knee
0.0384201805600883,knee
0.0336223607135412,knee
0.0379825674341623,knee
0.029455769284596,knee
0.041945423210712,knee
0.0543653590720171,knee
0.0288864406520592,knee
0.0359457296296198,knee
0.071576244711423,knee
0.0326579661822595,knee
0.039615927175377,knee
0.0205483159310441,knee
0.0311132396584513,knee
0.028662417666166,knee
0.0338093966181419,knee
0.062060881884081,knee
0.0499652561399488,knee
0.0167111655308092,knee
0.0226869089847284,knee
0.0427352216727324,knee
0.0504751918274914,knee
0.040964282630889,knee
0.0643490330037945,knee
0.0423345087131255,knee
0.0381450337846413,knee
0.0131116805841913,knee
0.00928073492214807,knee
0.0346412069659935,knee
0.0343673071771685,knee
0.0415166517598121,knee
0.0479546576206633,knee
0.0414920733595717,knee
0.0346714394544256,knee
0.0373659526265275,knee
0.0145913560825347,knee
0.0377578665754823,knee
0.0383705881011963,knee
0.0343705109915978,knee
0.0426390092648175,knee
0.0400298258534917,knee
0.0433182051602783,knee
0.0234872604177283,knee
0.0362862853379018,knee
0.0278847537375726,knee
0.0575744282203254,knee
0.0532915220124775,knee
0.041882495098417,knee
0.0422510340128331,knee
0.0254720557881639,knee
0.0228637018297577,knee
0.0368935754705815,knee
0.0148250077019076,knee
0.0288454055026817,knee
0.0328504549021026,knee
0.0650847445969607,knee
0.0354194805063864,knee
0.0202738427287452,knee
0.0272083945313564,knee
0.0483594640728897,knee
0.03929068029805,knee
0.0136904028432315,knee
0.0359075281848971,knee
0.0301045089425727,knee
0.0234746400025572,knee
